,daysBetweenDates,isBasicEconomy,1depTimeOnly,numberOfStopovers,waitingTime,numericalStartingAirport,numericalDestinationAirport,numerical1cabin,totalFare
23055,7,0,12,1,3.0,9,2,1,417.6
23056,5,0,7,0,0.0,4,11,1,223.59
23057,10,0,15,1,2.0,2,8,1,346.11
23058,8,0,21,0,0.0,8,3,1,143.6
23059,28,0,15,1,1.0,6,2,3,843.1
23060,43,1,7,0,0.0,13,10,1,123.61
23061,52,0,19,0,0.0,5,10,1,128.6
23062,40,1,19,1,2.0,5,12,1,235.98
23063,13,0,14,1,3.0,1,9,1,418.6
23064,14,0,6,1,1.0,1,15,1,437.6
23065,57,0,15,1,1.0,10,4,1,239.6
23066,14,0,19,1,1.0,4,3,1,288.6
23067,37,0,13,1,2.0,15,8,1,521.61
23068,41,1,16,0,0.0,11,13,1,153.6
23069,23,1,8,1,3.0,13,8,1,136.6
23070,43,0,12,0,0.0,6,9,1,398.6
23071,4,0,10,1,3.0,3,8,1,601.6
23072,35,1,13,1,1.0,1,9,1,167.6
23073,1,0,7,1,8.0,6,12,1,448.2
23075,33,0,10,0,0.0,14,2,1,73.98
23076,10,0,18,1,1.0,0,4,1,211.6
23077,48,0,20,1,2.0,0,1,1,241.1
23078,12,0,12,1,7.0,8,13,1,532.19
23079,41,1,8,1,3.0,13,0,1,160.6
23080,23,0,15,1,1.0,7,1,1,406.6
23081,5,0,7,1,3.0,0,3,1,305.61
23082,37,0,9,1,2.0,13,3,1,373.6
23083,2,0,11,0,0.0,15,0,1,598.61
23084,50,0,9,0,0.0,2,0,1,257.1
23085,46,0,5,1,2.0,4,10,1,172.6
23086,11,0,10,1,2.0,15,12,1,331.61
23087,14,0,12,1,8.0,13,14,1,507.2
23088,33,0,13,1,1.0,12,0,1,387.6
23089,6,0,11,1,2.0,2,11,1,316.1
23090,33,1,11,1,3.0,1,4,1,175.61
23091,28,1,13,1,3.0,10,3,1,181.1
23092,18,0,15,1,1.0,4,8,1,327.6
23093,21,0,9,1,4.0,10,0,1,266.6
23095,22,1,10,0,0.0,6,2,1,158.6
23096,49,0,9,1,4.0,13,4,1,171.6
23097,40,0,8,2,9.0,5,11,1,264.2
23098,7,0,9,1,3.0,0,2,1,367.6
23099,41,1,11,1,2.0,14,4,1,203.6
23100,4,0,5,1,3.0,3,11,1,351.6
23101,46,0,9,1,3.0,8,5,1,601.6
23102,6,0,16,1,1.0,9,4,1,461.6
23103,32,0,19,0,0.0,9,3,1,98.6
23105,7,1,15,1,2.0,0,10,1,67.6
23106,11,0,8,1,2.0,3,10,1,192.6
23107,10,0,8,0,0.0,2,8,1,247.1
23108,24,0,6,1,1.0,0,2,1,466.61
23109,8,0,11,1,0.0,3,6,1,322.6
23110,12,0,15,1,3.0,2,3,1,387.1
23111,33,0,15,2,4.0,14,0,1,381.11
23112,22,0,13,1,7.0,8,4,1,384.2
23113,32,0,8,2,5.0,12,14,1,563.1
23114,8,0,11,1,7.0,7,15,1,507.2
23115,35,0,8,1,2.0,3,0,1,194.01
23116,17,0,21,1,1.0,9,8,1,507.6
23117,35,0,6,1,4.0,6,5,1,181.58
23118,4,0,10,1,1.0,11,15,1,306.62
23119,37,0,14,0,0.0,13,5,1,218.6
23120,28,1,15,1,2.0,8,9,1,166.1
23121,33,1,6,1,2.0,5,4,1,117.6
23122,51,0,12,2,4.0,11,12,1,1224.1
23123,29,1,14,0,0.0,13,10,1,102.6
23124,48,1,16,1,2.0,4,14,1,108.6
23125,7,0,24,1,2.0,9,14,1,408.6
23126,28,0,6,0,0.0,9,4,1,60.59
23127,24,0,16,1,1.0,2,13,1,191.1
23128,37,0,9,0,0.0,1,3,1,318.6
23129,36,0,7,1,1.0,11,1,1,358.6
23130,8,0,10,1,3.0,2,3,1,367.1
23131,10,0,7,1,5.0,9,11,1,582.2
23132,46,1,7,1,1.0,14,10,1,171.61
23133,35,0,7,1,4.0,12,0,1,302.58
23134,1,0,23,1,2.0,15,11,1,878.6
23135,31,0,12,1,3.0,11,14,1,171.6
23136,8,0,7,1,3.0,7,14,1,362.6
23137,3,0,24,1,1.0,15,11,1,518.61
23138,40,0,13,0,0.0,10,13,1,233.6
23139,29,0,14,1,5.0,1,5,1,308.2
23140,11,0,10,0,0.0,13,1,1,318.6
23141,39,0,14,2,5.0,8,5,1,299.7
23142,3,0,13,1,1.0,11,4,1,254.58
23143,21,0,10,3,4.0,3,7,1,544.55
23144,54,0,23,0,0.0,0,2,1,178.6
23145,57,1,20,0,0.0,13,9,1,169.35
23146,47,0,12,0,0.0,10,2,1,178.6
23147,26,1,9,1,6.0,9,4,1,287.2
23148,13,1,6,1,1.0,15,0,1,393.6
23149,27,0,24,1,2.0,9,1,1,177.62
23150,49,0,7,1,5.0,6,9,1,562.2
23151,4,0,10,1,4.0,6,5,1,209.96
23152,38,0,24,1,3.0,15,3,1,430.6
23153,5,0,6,1,2.0,9,10,1,352.6
23154,17,0,18,1,2.0,9,8,1,352.6
23155,29,0,12,1,1.0,15,5,1,631.6
23156,6,0,6,1,1.0,9,5,1,527.59
23157,9,1,18,0,0.0,6,11,1,94.6
23158,56,0,20,0,0.0,15,9,1,148.6
23159,24,0,6,1,3.0,1,9,1,443.6
23160,1,1,14,1,1.0,6,11,1,137.6
23161,11,0,20,1,1.0,0,10,1,277.6
23163,13,0,8,2,3.0,5,9,1,497.1
23164,32,0,11,1,3.0,2,11,1,375.1
23165,42,0,21,0,0.0,13,14,1,244.6
23166,2,0,7,0,0.0,10,4,1,118.6
23167,34,0,11,1,6.0,2,11,1,279.7
23168,4,0,16,1,1.0,2,11,1,199.1
23169,29,0,7,1,4.0,9,2,1,436.6
23170,13,0,22,0,0.0,9,15,1,168.61
23171,28,0,24,1,1.0,15,1,1,2308.92
23172,8,0,8,0,0.0,9,7,1,808.6
23173,57,0,10,1,2.0,12,9,1,139.58
23174,50,0,23,1,2.0,9,6,1,661.59
23176,27,0,10,1,1.0,4,6,1,307.6
23177,9,0,1,1,1.0,3,14,1,389.61
23178,42,0,23,0,0.0,15,1,1,478.6
23179,37,0,7,2,5.0,12,1,1,490.69
23180,42,0,10,1,6.0,11,1,1,192.2
23181,2,0,24,1,1.0,15,11,1,312.6
23182,18,0,18,0,0.0,14,11,1,200.6
23183,39,0,8,0,0.0,3,15,1,205.6
23184,20,0,15,0,0.0,13,5,1,129.6
23185,27,0,8,1,3.0,3,6,1,317.6
23186,45,0,13,1,1.0,11,10,1,487.6
23187,48,0,13,1,1.0,1,2,1,107.6
23188,29,0,12,1,7.0,6,12,1,487.2
23189,10,0,12,1,4.0,13,15,1,418.1
23190,53,0,9,1,4.0,0,6,1,246.1
23191,25,0,15,1,6.0,3,8,1,427.21
23192,6,0,7,0,0.0,4,11,1,203.59
23193,39,1,15,0,0.0,8,7,1,128.6
23194,5,0,15,1,3.0,9,12,1,654.6
23195,20,0,24,1,3.0,3,8,1,565.6
23196,17,0,21,1,5.0,4,1,1,292.2
23197,49,0,7,2,5.0,9,2,1,481.09
23198,10,0,13,1,1.0,4,11,1,324.6
23199,19,0,6,2,4.0,15,6,1,806.1
23200,29,0,10,2,3.0,12,4,1,465.11
23201,28,0,7,2,3.0,12,14,1,657.1
23202,40,0,13,1,1.0,6,7,1,318.59
23203,1,0,10,1,2.0,13,2,1,211.6
23204,10,0,8,0,0.0,6,11,1,278.6
23205,29,0,6,0,0.0,1,9,1,279.6
23206,56,0,16,1,5.0,12,4,1,617.2
23207,29,1,14,0,0.0,0,15,1,298.6
23208,19,0,13,1,3.0,5,10,1,164.61
23209,1,0,16,1,3.0,14,10,1,601.6
23210,11,0,7,1,4.0,4,5,1,294.6
23211,15,0,23,1,7.0,15,7,1,562.21
23212,17,0,7,1,2.0,12,8,1,717.6
23213,14,0,6,0,0.0,6,5,1,193.6
23214,4,1,12,0,0.0,1,13,1,102.6
23215,52,0,20,0,0.0,5,8,1,228.6
23216,4,0,13,0,0.0,7,9,1,380.61
23217,36,0,11,1,2.0,13,4,1,347.61
23218,44,0,18,0,0.0,14,11,1,162.6
23219,32,1,7,1,3.0,10,9,1,247.6
23220,42,0,8,1,2.0,7,9,1,321.6
23221,24,0,17,1,2.0,7,15,1,598.61
23222,12,0,5,0,0.0,6,2,1,248.6
23223,51,0,22,1,8.0,8,13,1,467.2
23224,8,0,10,1,6.0,1,5,1,308.2
23225,45,0,17,1,1.0,0,9,1,448.6
23226,48,0,10,0,0.0,5,1,1,278.6
23227,25,0,8,0,0.0,10,3,1,103.6
23228,21,0,13,1,1.0,1,3,1,478.61
23229,19,0,20,0,0.0,8,15,1,508.6
23230,21,0,18,1,1.0,2,11,1,160.1
23231,23,0,6,2,4.0,2,6,1,379.6
23232,1,0,8,3,9.0,0,7,1,679.15
23233,43,0,10,0,0.0,6,13,1,298.6
23234,1,0,18,1,1.0,13,2,1,528.6
23236,5,0,8,2,6.0,12,10,1,773.1
23238,5,0,10,0,0.0,4,10,1,288.6
23239,30,0,13,0,0.0,8,9,1,238.6
23240,5,0,8,1,1.0,9,4,1,294.6
23241,43,0,7,1,2.0,14,11,1,308.6
23242,21,0,11,0,0.0,2,6,1,197.1
23243,36,0,10,0,0.0,10,1,1,128.6
23244,2,0,16,1,1.0,11,4,1,335.6
23245,28,1,11,1,3.0,0,7,1,148.1
23246,21,0,21,0,0.0,9,15,1,148.6
23247,19,0,14,0,0.0,15,4,1,224.6
23248,41,1,8,1,2.0,10,9,1,237.6
23249,26,1,6,1,2.0,4,5,1,177.61
23250,39,0,10,0,0.0,4,0,1,108.99
23251,54,0,6,0,0.0,7,6,1,238.6
23252,37,0,12,0,0.0,11,1,1,138.6
23253,47,0,24,1,2.0,15,7,1,608.6
23254,21,0,7,1,3.0,4,1,1,417.6
23255,52,0,21,0,0.0,11,10,1,190.6
23256,11,1,20,0,0.0,10,0,1,118.6
23257,20,0,11,1,1.0,15,11,1,748.6
23258,6,0,8,0,0.0,13,0,1,328.6
23259,59,0,24,1,5.0,3,2,1,479.2
23260,47,1,10,1,3.0,10,14,1,201.59
23261,55,0,6,1,1.0,11,6,1,368.6
23262,19,0,11,0,0.0,14,11,1,413.6
23263,18,1,11,1,6.0,6,9,1,277.2
23264,14,1,9,1,1.0,1,15,1,208.6
23265,30,0,7,1,6.0,12,13,1,88.58
23266,38,1,11,1,4.0,13,15,1,139.6
23267,49,0,24,1,4.0,15,1,1,347.2
23268,37,0,6,1,1.0,3,2,1,305.61
23269,30,0,19,1,6.0,9,6,1,105.58
23270,3,0,15,1,2.0,3,5,1,294.6
23271,22,0,11,1,2.0,13,12,1,457.6
23272,31,0,7,1,5.0,13,9,1,287.2
23273,14,0,7,1,5.0,13,7,1,337.2
23274,12,0,13,1,4.0,14,9,1,534.59
23275,32,1,19,0,0.0,10,5,1,118.6
23276,51,0,12,1,2.0,1,7,1,187.6
23277,3,0,0,1,2.0,15,2,1,489.6
23278,1,0,10,2,8.0,12,8,1,605.7
23279,42,1,18,1,0.0,7,15,1,167.6
23280,34,1,10,1,2.0,2,7,1,78.1
23281,27,0,17,1,1.0,6,4,1,204.1
23282,3,0,23,1,1.0,15,5,1,607.61
23283,17,0,14,1,5.0,0,14,1,482.21
23284,35,0,12,1,2.0,5,15,1,307.6
23285,5,0,6,1,1.0,1,6,1,620.1
23286,48,0,6,0,0.0,5,0,1,198.6
23287,6,0,16,1,2.0,8,13,1,466.6
23289,18,0,7,2,5.0,10,15,1,416.1
23290,47,0,19,0,0.0,4,2,1,303.6
23291,1,0,18,1,2.0,2,8,1,266.1
23292,26,0,7,1,2.0,4,8,1,642.61
23293,23,0,14,1,7.0,15,12,1,402.2
23294,18,0,12,1,1.0,15,1,1,337.6
23295,39,0,16,0,0.0,10,1,1,69.6
23296,16,0,23,1,6.0,5,0,1,350.21
23297,18,0,13,1,3.0,7,8,1,532.1
23298,45,0,6,1,1.0,14,3,1,606.61
23299,15,0,13,1,2.0,7,10,1,351.09
23300,48,0,11,1,2.0,0,15,1,503.6
23301,49,0,16,1,2.0,5,8,1,457.6
23302,25,0,9,0,0.0,4,1,1,298.6
23303,47,0,19,0,0.0,4,3,1,153.6
23304,48,0,24,1,1.0,15,14,1,428.6
23305,18,0,8,1,4.0,9,10,1,322.6
23306,43,0,22,1,7.0,8,2,1,442.19
23307,10,0,16,1,3.0,0,12,1,347.61
23308,15,0,14,1,5.0,14,3,1,139.59
23309,25,0,9,1,5.0,6,5,1,81.58
23310,51,0,10,1,6.0,11,1,1,168.2
23311,27,0,8,3,9.0,2,4,1,495.64
23312,40,0,8,0,0.0,13,11,1,194.6
23313,39,0,19,1,1.0,14,3,1,471.61
23314,59,0,24,1,3.0,15,3,1,341.6
23315,58,0,7,1,3.0,6,15,1,187.6
23316,56,0,23,1,7.0,9,14,1,632.2
23317,10,0,7,2,6.0,8,9,1,365.6
23318,7,0,15,1,6.0,8,3,1,647.2
23319,32,0,19,0,0.0,9,15,1,128.6
23320,29,0,24,0,0.0,9,8,1,768.61
23321,4,0,9,1,0.0,1,11,1,232.6
23322,25,0,7,2,6.0,10,12,1,599.7
23323,21,0,17,1,1.0,6,5,1,385.96
23324,43,1,10,0,0.0,7,0,1,138.6
23325,48,0,6,1,1.0,9,0,1,207.6
23326,40,0,21,0,0.0,1,5,1,133.6
23327,49,0,20,0,0.0,6,2,1,204.61
23328,49,0,1,0,0.0,3,11,1,194.6
23329,42,0,17,1,1.0,9,3,1,177.61
23330,48,0,1,1,1.0,15,13,1,486.6
23331,59,0,14,2,4.0,4,7,1,421.1
23332,56,0,17,1,1.0,11,9,1,600.6
23333,56,0,9,1,4.0,11,13,1,217.61
23334,4,0,14,1,0.0,9,7,1,389.61
23335,2,1,6,1,1.0,1,9,1,311.6
23336,20,0,15,1,1.0,1,0,1,300.1
23337,6,0,11,1,2.0,2,5,1,366.1
23338,36,0,6,1,1.0,4,15,1,387.6
23339,2,0,13,1,1.0,4,14,1,294.6
23340,9,0,23,1,1.0,15,10,1,717.6
23341,7,0,9,1,2.0,1,5,1,107.61
23342,11,0,11,1,5.0,13,8,1,537.2
23343,46,0,11,0,0.0,2,1,1,147.1
23344,7,1,1,1,1.0,3,2,1,202.6
23345,39,1,17,1,2.0,1,15,1,203.6
23346,8,0,8,1,4.0,7,3,1,548.6
23347,41,0,6,2,9.0,5,3,1,216.7
23348,52,0,22,1,6.0,7,8,1,437.21
23349,58,1,6,1,1.0,15,4,1,215.6
23350,43,0,7,1,1.0,14,3,1,615.59
23351,9,0,7,0,0.0,13,4,1,92.59
23353,51,0,13,1,1.0,8,1,1,393.9
23354,39,0,13,1,5.0,4,6,1,437.21
23355,52,0,6,0,0.0,1,9,1,457.4
23356,1,0,16,1,1.0,13,11,1,338.61
23357,40,0,8,2,6.0,12,14,1,747.09
23358,18,1,22,1,7.0,5,11,1,357.2
23359,55,0,19,2,6.0,12,1,1,732.71
23360,21,0,8,2,6.0,5,8,1,472.7
23361,35,1,14,1,3.0,13,4,1,171.6
23362,58,0,12,0,0.0,9,0,1,148.59
23363,38,0,12,1,1.0,4,1,1,413.6
23364,8,0,11,0,0.0,10,1,1,123.61
23365,27,1,18,1,1.0,4,7,1,127.6
23366,52,0,8,1,3.0,1,2,1,278.6
23367,15,0,11,1,1.0,13,14,1,240.58
23368,24,0,8,1,2.0,9,0,1,486.59
23369,41,0,23,1,3.0,9,0,1,256.1
23370,31,0,20,1,1.0,10,13,3,396.6
23371,2,0,17,0,0.0,3,8,1,259.35
23372,26,0,11,1,3.0,14,8,1,386.6
23373,32,0,16,0,0.0,5,4,1,212.59
23374,41,0,6,1,1.0,7,10,1,383.61
23376,51,0,5,0,0.0,4,11,1,224.6
23377,27,0,8,0,0.0,3,15,1,135.6
23379,40,1,7,0,0.0,6,1,1,59.6
23380,11,0,7,1,2.0,6,9,1,276.6
23381,54,1,12,1,2.0,13,5,1,199.6
23382,16,0,11,1,1.0,14,5,1,292.6
23383,11,0,8,0,0.0,13,6,1,154.6
23384,33,1,9,1,2.0,0,1,1,102.6
23385,19,0,20,1,1.0,10,9,1,387.6
23386,10,0,11,0,0.0,4,6,1,246.6
23387,50,0,6,1,1.0,15,2,1,574.6
23388,35,0,10,1,4.0,1,4,1,226.6
23389,1,0,16,1,3.0,2,7,1,156.1
23390,21,0,9,1,1.0,14,4,1,412.6
23391,21,0,5,1,1.0,5,9,1,179.58
23392,9,0,7,1,1.0,9,13,1,420.6
23393,49,0,8,0,0.0,8,9,1,554.61
23394,35,0,24,1,5.0,0,5,1,357.2
23395,7,0,14,1,2.0,6,11,1,294.1
23396,25,0,13,1,4.0,9,4,1,577.19
23397,1,0,8,1,3.0,15,8,1,370.6
23398,6,0,7,0,0.0,4,2,1,303.6
23399,36,0,10,1,2.0,10,9,1,389.61
23400,7,1,16,0,0.0,10,11,1,98.6
23401,15,0,9,1,1.0,14,4,1,351.6
23402,28,0,13,1,5.0,12,3,1,427.21
23403,40,1,16,1,5.0,14,7,1,227.2
23404,45,1,14,1,3.0,1,4,1,167.6
23405,9,1,17,0,0.0,8,9,1,198.6
23407,31,0,13,2,10.0,12,7,1,1451.7
23408,2,0,23,0,0.0,0,14,1,298.6
23409,33,0,13,1,7.0,7,1,1,499.71
23410,22,0,16,1,1.0,7,9,1,497.6
23411,52,0,10,0,0.0,3,10,1,408.6
23412,1,0,16,1,2.0,13,3,1,253.6
23413,13,0,8,0,0.0,6,2,1,258.6
23414,44,1,18,0,0.0,8,13,1,102.6
23415,4,0,14,1,0.0,14,10,1,481.1
23416,39,0,16,1,1.0,5,9,1,306.1
23417,33,0,1,1,1.0,9,10,1,471.61
23418,27,0,6,1,1.0,6,15,1,539.6
23419,20,0,23,0,0.0,4,9,1,285.6
23420,4,0,16,1,1.0,4,12,1,708.6
23421,5,1,15,1,2.0,10,4,1,147.6
23422,4,0,15,1,1.0,9,11,1,400.6
23423,7,1,10,1,5.0,1,0,1,207.2
23424,17,1,16,1,4.0,14,10,1,221.6
23425,14,0,5,1,2.0,6,7,1,371.1
23426,40,0,10,1,6.0,0,8,1,472.21
23427,2,0,13,1,4.0,10,14,1,436.6
23428,40,0,14,0,0.0,4,9,1,235.6
23429,2,0,10,1,8.0,5,0,1,589.2
23430,2,0,12,1,3.0,15,7,1,370.6
23431,30,0,13,1,8.0,12,2,1,168.78
23433,22,0,6,1,4.0,2,4,1,327.1
23434,35,0,11,1,2.0,2,4,1,321.1
23435,40,0,7,2,5.0,0,12,1,338.07
23436,7,0,13,1,2.0,9,10,1,558.6
23437,11,0,12,1,1.0,3,13,1,268.6
23438,29,1,8,1,3.0,10,13,1,111.6
23439,10,0,17,1,2.0,7,1,1,461.6
23440,45,0,24,1,2.0,9,14,1,403.6
23441,35,0,17,0,0.0,4,8,1,278.6
23442,3,0,9,1,8.0,8,11,1,647.21
23443,51,0,7,1,2.0,13,11,1,239.6
23444,54,0,6,0,0.0,10,13,1,197.61
23445,42,0,6,2,2.0,12,10,1,526.48
23446,51,0,14,1,4.0,13,8,1,472.21
23447,12,0,7,1,2.0,5,9,1,283.1
23448,58,0,7,0,0.0,7,4,1,285.6
23449,37,1,8,1,2.0,10,9,1,287.6
23450,43,1,6,1,3.0,3,11,1,118.6
23451,27,0,11,1,8.0,10,15,1,790.71
23452,38,0,15,1,6.0,2,0,1,157.71
23453,30,0,10,0,0.0,13,0,1,289.6
23454,33,0,19,1,3.0,9,13,1,411.6
23455,38,0,14,2,3.0,6,12,1,533.1
23456,13,0,18,1,2.0,5,9,1,575.6
23457,1,0,11,1,6.0,0,2,1,353.19
23458,7,0,8,1,3.0,4,3,1,133.99
23459,7,0,13,0,0.0,2,4,1,261.1
23460,14,0,13,1,6.0,3,4,1,200.58
23461,10,0,16,1,4.0,0,1,1,117.6
23462,55,0,14,0,0.0,9,15,1,217.6
23463,30,0,18,2,9.0,5,8,1,512.7
23464,9,0,17,1,1.0,10,15,1,282.6
23465,35,1,17,1,3.0,10,2,1,177.61
23466,7,0,17,1,2.0,6,2,1,247.6
23467,30,0,17,1,2.0,11,7,1,481.6
23468,28,0,7,0,0.0,9,13,1,428.6
23469,49,1,17,1,3.0,10,9,1,162.6
23470,2,0,8,1,1.0,8,2,1,1395.6
23471,7,0,16,0,0.0,14,2,1,391.6
23472,22,0,15,1,1.0,1,11,1,102.6
23473,32,0,22,1,6.0,8,4,1,317.2
23474,22,0,16,1,2.0,6,15,1,654.6
23475,1,0,13,1,3.0,3,1,1,332.6
23476,22,0,1,0,0.0,9,11,1,353.6
23477,22,0,10,1,1.0,13,1,1,277.6
23478,60,0,1,1,1.0,3,10,1,337.61
23479,25,0,11,0,0.0,9,6,1,363.6
23480,44,0,10,1,5.0,12,3,1,487.2
23481,5,0,8,1,7.0,1,12,1,1717.21
23482,26,0,11,2,11.0,12,11,1,822.71
23483,42,0,14,1,2.0,6,3,1,506.1
23484,44,0,8,0,0.0,3,15,1,205.6
23485,2,0,5,1,4.0,3,10,1,300.1
23486,49,1,14,0,0.0,6,1,1,69.6
23487,1,0,16,1,2.0,14,9,1,488.6
23488,43,0,18,0,0.0,14,2,1,123.98
23489,48,0,8,1,2.0,12,13,1,767.6
23490,16,0,17,0,0.0,13,10,1,106.6
23491,21,0,13,0,0.0,4,13,1,257.6
23492,35,1,7,1,2.0,14,8,1,151.6
23493,23,0,20,0,0.0,11,8,1,128.6
23494,40,0,11,1,5.0,4,11,1,350.2
23495,33,0,7,0,0.0,5,8,1,68.6
23496,45,0,15,1,5.0,10,14,1,272.19
23497,13,0,0,2,10.0,15,0,1,360.7
23498,8,0,14,1,1.0,0,5,1,565.12
23499,8,0,10,0,0.0,10,2,1,328.6
23500,53,0,14,1,3.0,3,9,1,369.98
23501,13,0,20,0,0.0,11,8,1,148.6
23502,13,0,13,1,7.0,14,10,1,659.19
23503,22,0,23,0,0.0,9,8,1,267.6
23504,26,0,14,1,1.0,9,6,1,536.1
23505,51,0,12,1,1.0,15,3,1,298.6
23506,10,0,6,0,0.0,4,3,1,202.6
23507,11,0,15,1,1.0,8,9,1,337.6
23508,31,0,21,0,0.0,15,6,1,528.6
23509,47,0,18,0,0.0,10,4,1,328.6
23511,20,0,17,0,0.0,10,2,1,238.6
23512,32,0,13,0,0.0,8,13,1,213.6
23513,14,0,8,1,2.0,8,9,1,620.6
23514,8,0,13,1,3.0,4,14,1,288.6
23515,58,1,6,1,1.0,9,4,1,173.6
23516,40,0,10,1,1.0,4,2,1,312.6
23517,9,0,17,1,3.0,15,12,1,424.61
23518,55,0,22,1,4.0,15,11,1,713.6
23520,11,0,8,0,0.0,10,3,1,313.6
23522,24,0,12,2,5.0,8,4,1,506.1
23524,5,0,7,1,1.0,8,9,1,307.6
23525,8,0,10,1,7.0,0,1,1,311.58
23526,29,0,16,0,0.0,1,9,1,359.6
23527,14,0,7,1,5.0,11,1,1,337.2
23528,19,0,17,1,1.0,13,9,1,361.6
23529,11,0,16,1,1.0,5,14,1,377.6
23530,38,0,8,2,5.0,15,3,1,554.47
23531,16,0,6,0,0.0,4,6,1,245.6
23532,17,0,17,1,1.0,11,13,1,224.6
23533,15,0,8,0,0.0,8,15,1,329.1
23534,19,0,7,2,3.0,12,2,1,517.1
23535,56,0,10,0,0.0,3,4,1,248.6
23536,35,0,14,0,0.0,0,5,1,205.59
23537,33,1,18,1,1.0,4,7,1,127.6
23538,16,0,7,1,6.0,12,6,1,599.21
23539,45,0,18,0,0.0,7,3,1,498.6
23540,30,0,13,2,4.0,10,12,1,554.11
23541,27,0,22,0,0.0,8,9,1,408.1
23542,46,1,7,0,0.0,11,10,1,73.6
23543,51,0,19,1,5.0,9,11,1,100.58
23544,41,0,7,0,0.0,14,4,1,443.6
23545,37,0,23,1,7.0,15,14,1,664.2
23546,11,0,14,1,6.0,15,1,1,547.2
23547,16,0,8,0,0.0,9,1,1,698.6
23548,11,0,23,2,9.0,5,2,1,361.7
23549,48,0,22,0,0.0,9,8,1,919.6
23550,44,0,9,2,7.0,8,11,1,630.7
23551,40,0,10,1,1.0,6,5,1,241.1
23552,21,0,7,2,7.0,14,8,1,297.7
23553,30,0,10,1,2.0,2,4,1,472.1
23554,53,1,6,1,4.0,5,10,1,101.6
23556,2,0,16,1,2.0,8,3,1,212.6
23557,43,0,6,2,5.0,7,12,1,847.1
23558,52,0,7,1,1.0,15,0,1,312.61
23559,20,0,11,1,3.0,7,1,1,368.1
23560,42,0,6,1,7.0,13,7,1,439.71
23561,59,0,6,1,3.0,14,9,1,226.6
23562,19,0,22,1,4.0,13,14,1,239.01
23563,10,0,13,1,6.0,1,3,1,203.2
23564,8,0,9,1,1.0,1,3,1,326.1
23565,13,0,9,0,0.0,8,1,1,138.6
23566,37,0,10,2,8.0,4,12,1,665.7
23567,41,0,5,1,1.0,15,5,1,527.59
23568,22,0,6,1,4.0,1,3,1,321.6
23569,46,0,18,0,0.0,3,1,1,324.6
23570,31,0,6,0,0.0,1,14,1,248.6
23572,4,0,18,1,1.0,2,4,1,357.1
23573,36,0,13,0,0.0,0,1,1,218.6
23574,47,0,12,0,0.0,13,14,1,288.6
23575,15,0,17,1,2.0,9,3,1,181.6
23576,14,0,5,0,0.0,13,11,1,224.6
23577,32,0,13,1,1.0,4,11,1,335.6
23578,26,1,7,0,0.0,6,13,1,102.6
23579,29,0,14,1,2.0,0,9,1,317.6
23580,9,0,11,2,2.0,0,2,1,496.1
23581,11,1,8,1,6.0,6,13,1,254.2
23582,38,0,18,0,0.0,1,13,1,248.6
23583,18,0,8,1,5.0,1,11,1,108.21
23584,47,0,17,1,1.0,1,15,1,432.61
23585,7,0,15,1,0.0,3,11,1,455.6
23586,19,0,11,1,1.0,7,3,1,596.1
23587,10,0,6,1,3.0,1,2,1,358.6
23588,39,1,18,0,0.0,1,13,1,138.6
23589,42,0,21,0,0.0,0,11,1,208.61
23590,28,0,7,0,0.0,1,4,1,268.6
23591,28,0,1,1,2.0,3,2,1,252.6
23592,42,0,9,0,0.0,5,0,1,89.98
23593,13,0,8,0,0.0,15,1,1,404.6
23594,16,0,8,0,0.0,8,15,1,303.6
23595,36,0,12,0,0.0,6,2,1,158.6
23596,9,1,13,1,3.0,2,9,1,278.1
23597,33,0,14,1,1.0,4,5,1,411.6
23598,30,0,8,2,5.0,12,3,1,448.5
23599,27,0,17,0,0.0,13,1,1,154.6
23600,1,0,5,0,0.0,4,5,1,498.6
23601,38,0,6,1,1.0,3,12,1,192.49
23602,41,1,15,0,0.0,13,5,1,119.6
23603,41,0,6,2,6.0,14,12,1,529.71
23604,56,0,17,1,1.0,4,5,1,402.59
23605,19,0,11,1,2.0,10,7,1,391.09
23606,50,0,13,1,6.0,1,7,1,332.21
23607,5,1,7,1,3.0,13,1,1,101.1
23608,17,0,17,1,1.0,0,9,1,521.61
23609,16,0,13,1,2.0,12,13,1,448.6
23610,41,0,12,1,5.0,12,13,1,632.21
23611,59,0,6,1,7.0,1,5,1,277.58
23613,32,0,11,1,3.0,11,9,1,196.61
23614,3,0,6,2,6.0,12,10,1,574.69
23615,54,0,21,0,0.0,8,15,1,408.6
23616,30,1,7,1,5.0,1,15,1,265.21
23617,21,0,22,0,0.0,15,5,1,298.6
23618,1,0,22,1,8.0,12,0,1,314.58
23619,4,0,6,1,3.0,6,0,1,182.6
23620,27,1,6,2,4.0,10,12,1,417.1
23621,6,0,8,1,2.0,9,5,1,541.6
23622,17,0,16,0,0.0,11,10,1,143.6
23623,7,0,1,1,1.0,15,14,1,568.6
23624,29,0,16,0,0.0,14,3,1,508.6
23625,31,0,6,1,8.0,12,9,1,237.19
23626,20,0,9,0,0.0,1,0,1,248.6
23627,10,0,19,1,1.0,6,15,1,549.6
23628,39,0,7,1,6.0,11,9,1,106.58
23629,1,0,12,1,1.0,15,14,1,348.62
23630,35,0,7,1,5.0,0,15,1,351.21
